menu_item_key,restaurant_key,item_name,category,price,is_veg
9104,886,Margherita Pizza,Main,230,True
9105,886,Cold Coffee,Beverage,150,True
9106,886,Gulab Jamun,Dessert,260,True
9107,887,Masala Chai,Beverage,395,True
9108,887,Gulab Jamun,Dessert,310,True
9109,887,Chicken Burger,Main,390,True
9110,887,French Fries,Main,265,True
9111,887,Veg Wrap,Main,240,False
9112,887,Cold Coffee,Beverage,340,False
9113,887,Chocolate Brownie,Dessert,440,True
9114,887,Veg Burger,Main,405,True
9115,887,Nuggets,Main,355,True
9116,887,Peri Peri Fries,Main,260,True
9117,887,Mango Lassi,Beverage,370,True
9118,887,Cheese Sandwich,Main,495,True
9119,888,Chicken Curry,Main,140,False
9120,888,Chole Bhature,Main,240,True
9121,888,Shahi Paneer,Main,180,False
9122,888,Gulab Jamun,Dessert,230,True
9123,888,Dal Makhani,Main,135,False
9124,888,Butter Naan,Main,115,False
9125,888,Chocolate Brownie,Dessert,155,True
9126,888,Mango Lassi,Beverage,225,True
9127,888,Cold Coffee,Beverage,170,True
9128,888,Tandoori Roti,Main,235,True
9129,888,Masala Chai,Beverage,205,False
9130,888,Rajma Chawal,Main,200,True
9131,888,Paneer Butter Masala,Main,150,True
9132,889,Idli Sambar,Main,115,True
9133,889,Pongal,Main,235,False
9134,889,Chocolate Brownie,Dessert,145,True
9135,889,Masala Chai,Beverage,125,False
9136,889,Gulab Jamun,Dessert,120,False
9137,889,Masala Dosa,Main,205,False
9138,889,Filter Coffee,Main,145,False
9139,889,Rava Dosa,Main,125,False
9140,889,Uttapam,Main,200,False
9141,889,Curd Rice,Main,205,False
9142,889,Cold Coffee,Beverage,185,True
9143,889,Medu Vada,Main,120,True
9144,890,Mango Lassi,Beverage,260,False
9145,890,Filter Coffee,Main,500,False
9146,890,Chocolate Brownie,Dessert,350,True
9147,890,Masala Dosa,Main,345,True
9148,890,Gulab Jamun,Dessert,250,True
9149,890,Masala Chai,Beverage,505,True
9150,890,Idli Sambar,Main,280,True
9151,890,Uttapam,Main,510,False
9152,891,Mango Lassi,Beverage,205,True
9153,891,Gulab Jamun,Dessert,195,True
9154,891,Dal Makhani,Main,180,True
9155,891,Shahi Paneer,Main,230,False
9156,891,Paneer Butter Masala,Main,140,False
9157,891,Cold Coffee,Beverage,255,True
9158,891,Chocolate Brownie,Dessert,260,True
9159,891,Rajma Chawal,Main,145,False
9160,891,Masala Chai,Beverage,115,False
9161,891,Chole Bhature,Main,235,True
9162,891,Chicken Curry,Main,160,True
9163,891,Butter Naan,Main,170,True
9164,891,Tandoori Roti,Main,225,False
9165,892,Chicken Roll,Main,230,False
9166,892,Paneer Roll,Main,220,False
9167,892,Double Egg Roll,Main,125,True
9168,892,Chocolate Brownie,Dessert,235,True
9169,892,Egg Roll,Main,135,True
9170,892,Gulab Jamun,Dessert,195,False
9171,892,Cold Coffee,Beverage,195,True
9172,892,Mango Lassi,Beverage,235,True
9173,892,Veg Frankie,Main,240,True
9174,892,Masala Chai,Beverage,115,True
9175,893,Butter Naan,Main,125,False
9176,893,Gulab Jamun,Dessert,130,False
9177,893,Dal Makhani,Main,190,False
9178,893,Paneer Butter Masala,Main,155,True
9179,893,Chocolate Brownie,Dessert,255,True
9180,893,Cold Coffee,Beverage,205,False
9181,893,Tandoori Roti,Main,130,False
9182,893,Mango Lassi,Beverage,150,True
9183,893,Rajma Chawal,Main,135,False
9184,893,Masala Chai,Beverage,115,True
9185,893,Chole Bhature,Main,215,True
9186,893,Chicken Curry,Main,145,True
9187,893,Shahi Paneer,Main,115,True
9188,894,Margherita Pizza,Main,135,False
9189,894,Chicken Supreme Pizza,Main,205,True
9190,894,Masala Chai,Beverage,170,False
9191,894,Cold Coffee,Beverage,220,True
9192,894,Peppy Paneer Pizza,Main,220,True
9193,894,Farmhouse Pizza,Main,155,True
9194,894,Garlic Bread,Main,185,True
9195,894,Mango Lassi,Beverage,200,False
9196,894,Gulab Jamun,Dessert,260,True
9197,894,Cheese Burst Pizza,Main,220,False
9198,894,Chocolate Brownie,Dessert,190,True
9199,895,Medu Vada,Main,120,False
9200,895,Gulab Jamun,Dessert,255,True
9201,895,Mango Lassi,Beverage,130,True
9202,895,Idli Sambar,Main,135,True
9203,895,Uttapam,Main,215,True
9204,895,Chocolate Brownie,Dessert,130,False
9205,895,Curd Rice,Main,150,True
9206,895,Pongal,Main,195,True
9207,896,Shahi Paneer,Main,220,True
9208,896,Chole Bhature,Main,225,True
9209,896,Tandoori Roti,Main,120,False
9210,896,Gulab Jamun,Dessert,205,False
9211,896,Masala Chai,Beverage,135,False
9212,896,Paneer Butter Masala,Main,230,False
9213,896,Cold Coffee,Beverage,210,True
9214,896,Mango Lassi,Beverage,235,True
9215,896,Butter Naan,Main,175,False
9216,896,Rajma Chawal,Main,165,True
9217,896,Dal Makhani,Main,125,True
9218,896,Chicken Curry,Main,235,False
9219,896,Chocolate Brownie,Dessert,225,False
9220,897,Idli Sambar,Main,290,False
9221,897,Masala Chai,Beverage,435,True
9222,897,Cold Coffee,Beverage,310,True
9223,897,Filter Coffee,Main,505,True
9224,897,Masala Dosa,Main,360,True
9225,897,Rava Dosa,Main,290,True
9226,897,Chocolate Brownie,Dessert,435,True
9227,897,Gulab Jamun,Dessert,410,True
9228,897,Pongal,Main,325,True
9229,897,Uttapam,Main,305,True
9230,897,Curd Rice,Main,385,False
9231,897,Mango Lassi,Beverage,475,False
9232,897,Medu Vada,Main,380,True
9233,898,Chocolate Brownie,Dessert,65,False
9234,898,Masala Chai,Beverage,60,True
9235,898,Egg Biryani,Main,65,True
9236,898,Veg Biryani,Main,135,True
9237,898,Cold Coffee,Beverage,80,False
9238,898,Boneless Biryani,Main,60,False
9239,898,Mango Lassi,Beverage,140,True
9240,898,Mutton Biryani,Main,60,True
9241,898,Chicken Biryani,Main,135,False
9242,898,Hyderabadi Dum Biryani,Main,130,False
9243,898,Chicken 65,Main,100,False
9244,898,Gulab Jamun,Dessert,130,True
9245,899,Mango Lassi,Beverage,95,True
9246,899,Garlic Bread,Main,125,False
9247,899,Gulab Jamun,Dessert,65,True
9248,899,Cheese Burst Pizza,Main,125,True
9249,899,Cold Coffee,Beverage,130,False
9250,899,Masala Chai,Beverage,125,True
9251,899,Farmhouse Pizza,Main,125,True
9252,899,Peppy Paneer Pizza,Main,135,True
9253,899,Margherita Pizza,Main,85,False
9254,899,Chicken Supreme Pizza,Main,90,True
9255,899,Chocolate Brownie,Dessert,65,False
9256,900,Mango Lassi,Beverage,85,True
9257,900,Cold Drink,Beverage,65,True
9258,900,Cold Coffee,Beverage,95,False
9259,900,Masala Chai,Beverage,70,True
9260,900,Buttermilk,Beverage,150,False
9261,900,Gulab Jamun,Dessert,150,True
9262,900,Chocolate Brownie,Dessert,95,True
9263,900,Mango Lassi,Beverage,145,False
9264,900,Cold Coffee,Beverage,110,True
9265,900,Fresh Lime Soda,Beverage,110,False
9266,901,Gulab Jamun,Dessert,90,True
9267,901,Tandoori Roti,Main,80,False
9268,901,Shahi Paneer,Main,70,False
9269,901,Paneer Butter Masala,Main,110,True
9270,901,Chicken Curry,Main,115,False
9271,901,Dal Makhani,Main,120,True
9272,901,Rajma Chawal,Main,85,False
9273,901,Chocolate Brownie,Dessert,105,False
9274,901,Butter Naan,Main,95,False
9275,901,Masala Chai,Beverage,100,True
9276,901,Mango Lassi,Beverage,145,True
9277,901,Cold Coffee,Beverage,80,True
9278,901,Chole Bhature,Main,60,True
9279,902,Cold Coffee,Beverage,250,True
9280,902,Masala Chai,Beverage,250,False
9281,902,Cheese Sandwich,Main,155,False
9282,902,Peri Peri Fries,Main,135,True
9283,902,Chicken Burger,Main,200,True
9284,902,Veg Wrap,Main,255,False
9285,903,Mango Lassi,Beverage,140,False
9286,903,Chocolate Brownie,Dessert,110,False
9287,903,Choco Lava Cake,Dessert,90,False
9288,903,Rasmalai,Dessert,120,False
9289,903,Ice Cream Tub,Dessert,105,True
9290,903,Gulab Jamun,Dessert,65,False
9291,903,Chocolate Brownie,Dessert,95,True
9292,903,Masala Chai,Beverage,80,False
9293,903,Cold Coffee,Beverage,90,True
9294,903,Gulab Jamun,Dessert,125,False
9295,903,Gajar Halwa,Dessert,65,False
9296,904,Chicken Momos,Main,130,True
9297,904,Chocolate Brownie,Dessert,140,True
9298,904,Chilli Chicken,Main,140,False
9299,904,Cold Coffee,Beverage,230,True
9300,904,Fried Rice,Main,200,False
9301,904,Veg Manchurian,Main,210,False
9302,904,Veg Hakka Noodles,Main,200,True
9303,904,Masala Chai,Beverage,240,False
9304,904,Spring Roll,Main,180,False
9305,904,Mango Lassi,Beverage,145,False
9306,904,Schezwan Noodles,Main,225,False
9307,905,Chocolate Brownie,Dessert,185,True
9308,905,Chicken Curry,Main,115,True
9309,905,Mango Lassi,Beverage,240,False
9310,905,Gulab Jamun,Dessert,195,False
9311,905,Dal Makhani,Main,115,False
9312,905,Paneer Butter Masala,Main,155,True
9313,905,Chole Bhature,Main,150,True
9314,905,Shahi Paneer,Main,200,True
9315,905,Rajma Chawal,Main,160,False
9316,905,Cold Coffee,Beverage,225,True
9317,905,Masala Chai,Beverage,145,False
9318,905,Tandoori Roti,Main,200,True
9319,906,Shahi Paneer,Main,110,False
9320,906,Rajma Chawal,Main,70,False
9321,906,Cold Coffee,Beverage,85,False
9322,906,Gulab Jamun,Dessert,115,False
9323,906,Tandoori Roti,Main,60,True
9324,906,Butter Naan,Main,75,False
9325,906,Dal Makhani,Main,90,False
9326,906,Chocolate Brownie,Dessert,90,True
9327,906,Chicken Curry,Main,100,True
9328,906,Paneer Butter Masala,Main,90,True
9329,906,Chole Bhature,Main,85,True
9330,906,Masala Chai,Beverage,130,True
9331,906,Mango Lassi,Beverage,80,True
9332,907,Paneer Butter Masala,Main,130,True
9333,907,Chicken Curry,Main,115,False
9334,907,Dal Makhani,Main,110,True
9335,907,Shahi Paneer,Main,60,False
9336,907,Chole Bhature,Main,65,True
9337,907,Mango Lassi,Beverage,65,False
9338,907,Chocolate Brownie,Dessert,85,False
9339,907,Rajma Chawal,Main,115,False
9340,907,Cold Coffee,Beverage,75,True
9341,908,Cold Coffee,Beverage,175,True
9342,908,Chocolate Shake,Main,210,False
9343,908,Masala Chai,Beverage,160,True
9344,908,Club Sandwich,Main,135,True
9345,908,Pasta Alfredo,Main,125,True
9346,908,Chocolate Brownie,Dessert,135,False
9347,908,Croissant,Main,110,False
9348,908,Cappuccino,Main,110,True
9349,908,Gulab Jamun,Dessert,225,False
9350,908,Mango Lassi,Beverage,125,False
9351,908,Veg Sandwich,Main,225,True
9352,909,Veg Hakka Noodles,Main,195,True
9353,909,Schezwan Noodles,Main,140,False
9354,909,Fried Rice,Main,170,True
9355,909,Spring Roll,Main,220,False
9356,909,Cold Coffee,Beverage,240,False
9357,909,Masala Chai,Beverage,155,False
9358,909,Gulab Jamun,Dessert,125,False
9359,909,Chocolate Brownie,Dessert,150,True
9360,909,Mango Lassi,Beverage,250,False
9361,909,Chilli Chicken,Main,155,True
9362,910,Chocolate Brownie,Dessert,140,True
9363,910,Veg Burger,Main,80,True
9364,910,Cheese Sandwich,Main,125,True
9365,910,French Fries,Main,100,True
9366,910,Veg Wrap,Main,145,False
9367,910,Gulab Jamun,Dessert,65,True
9368,910,Cold Coffee,Beverage,150,True
9369,910,Nuggets,Main,115,False
9370,910,Peri Peri Fries,Main,145,True
9371,910,Mango Lassi,Beverage,115,False
9372,910,Masala Chai,Beverage,75,False
9373,910,Chicken Burger,Main,130,True
9374,911,Gajar Halwa,Dessert,145,True
9375,911,Cold Coffee,Beverage,125,False
9376,911,Mango Lassi,Beverage,115,False
9377,911,Chocolate Brownie,Dessert,145,False
9378,911,Choco Lava Cake,Dessert,70,False
9379,911,Rasmalai,Dessert,130,True
9380,911,Ice Cream Tub,Dessert,150,True
9381,911,Masala Chai,Beverage,145,False
9382,912,Spring Roll,Main,80,True
9383,912,Veg Hakka Noodles,Main,125,True
9384,912,Chicken Momos,Main,145,True
9385,912,Chilli Chicken,Main,85,False
9386,912,Cold Coffee,Beverage,70,True
9387,912,Chocolate Brownie,Dessert,85,False
9388,912,Schezwan Noodles,Main,80,True
9389,912,Mango Lassi,Beverage,115,True
9390,912,Veg Manchurian,Main,140,False
9391,912,Fried Rice,Main,130,True
9392,912,Masala Chai,Beverage,120,True
9393,912,Chilli Paneer,Main,60,True
9394,912,Gulab Jamun,Dessert,105,True
9395,913,Chicken Supreme Pizza,Main,95,True
9396,913,Chocolate Brownie,Dessert,100,True
9397,913,Farmhouse Pizza,Main,75,True
9398,913,Cheese Burst Pizza,Main,130,True
9399,913,Cold Coffee,Beverage,80,False
9400,913,Masala Chai,Beverage,130,True
9401,913,Garlic Bread,Main,85,False
9402,913,Mango Lassi,Beverage,125,False
9403,913,Margherita Pizza,Main,60,False
9404,913,Gulab Jamun,Dessert,85,False
9405,913,Peppy Paneer Pizza,Main,60,True
9406,914,Cold Coffee,Beverage,110,True
9407,914,Shahi Paneer,Main,65,True
9408,914,Mango Lassi,Beverage,125,True
9409,914,Gulab Jamun,Dessert,145,False
9410,914,Dal Makhani,Main,145,True
9411,914,Butter Naan,Main,110,True
9412,914,Tandoori Roti,Main,105,False
9413,914,Paneer Butter Masala,Main,105,True
9414,914,Chole Bhature,Main,125,True
9415,914,Chicken Curry,Main,70,True
9416,914,Masala Chai,Beverage,70,False
9417,914,Chocolate Brownie,Dessert,100,False
9418,914,Rajma Chawal,Main,95,True
9419,915,Mango Lassi,Beverage,400,True
9420,915,Chicken 65,Main,500,False
9421,915,Veg Biryani,Main,520,False
9422,915,Chicken Biryani,Main,400,True
9423,915,Boneless Biryani,Main,340,True
9424,915,Mutton Biryani,Main,470,True
9425,915,Chocolate Brownie,Dessert,490,True
9426,915,Cold Coffee,Beverage,305,True
9427,915,Hyderabadi Dum Biryani,Main,340,True
9428,915,Egg Biryani,Main,290,False
9429,915,Gulab Jamun,Dessert,355,True
9430,915,Masala Chai,Beverage,330,True
9431,916,Mango Lassi,Beverage,65,False
9432,916,Tandoori Roti,Main,130,True
9433,916,Chole Bhature,Main,135,False
9434,916,Dal Makhani,Main,145,True
9435,916,Chocolate Brownie,Dessert,140,True
9436,916,Gulab Jamun,Dessert,95,True
9437,916,Cold Coffee,Beverage,80,True
9438,916,Masala Chai,Beverage,140,True
9439,916,Butter Naan,Main,110,False
9440,916,Shahi Paneer,Main,80,False
9441,916,Rajma Chawal,Main,150,True
9442,916,Chicken Curry,Main,105,True
9443,916,Paneer Butter Masala,Main,145,True
9444,917,Curd Rice,Main,95,True
9445,917,Mango Lassi,Beverage,60,False
9446,917,Cold Coffee,Beverage,115,True
9447,917,Uttapam,Main,75,True
9448,917,Gulab Jamun,Dessert,95,True
9449,917,Rava Dosa,Main,130,True
9450,917,Pongal,Main,145,True
9451,917,Filter Coffee,Main,95,False
9452,917,Masala Dosa,Main,75,False
9453,917,Idli Sambar,Main,75,True
9454,917,Masala Chai,Beverage,140,True
9455,917,Medu Vada,Main,65,True
9456,917,Chocolate Brownie,Dessert,85,True
9457,918,Mango Lassi,Beverage,480,True
9458,918,Chilli Paneer,Main,350,True
9459,918,Chicken Momos,Main,310,True
9460,918,Gulab Jamun,Dessert,515,True
9461,918,Veg Manchurian,Main,385,True
9462,918,Chilli Chicken,Main,280,True
9463,919,Cold Coffee,Beverage,115,True
9464,919,Mango Lassi,Beverage,250,False
9465,919,Gulab Jamun,Dessert,160,True
9466,919,Masala Chai,Beverage,255,False
9467,919,Paneer Roll,Main,200,True
9468,919,Double Egg Roll,Main,245,True
9469,919,Egg Roll,Main,195,True
9470,919,Chocolate Brownie,Dessert,180,True
9471,919,Veg Frankie,Main,230,True
9472,919,Chicken Roll,Main,195,False
9473,920,Chocolate Brownie,Dessert,190,True
9474,920,Cheese Burst Pizza,Main,135,False
9475,920,Farmhouse Pizza,Main,110,True
9476,920,Mango Lassi,Beverage,255,False
9477,920,Margherita Pizza,Main,145,True
9478,920,Gulab Jamun,Dessert,170,False
9479,920,Peppy Paneer Pizza,Main,135,False
9480,920,Garlic Bread,Main,115,True
9481,920,Masala Chai,Beverage,200,False
9482,920,Cold Coffee,Beverage,210,True
9483,920,Chicken Supreme Pizza,Main,170,True
9484,921,Masala Chai,Beverage,230,False
9485,921,Gulab Jamun,Dessert,195,True
9486,921,Paneer Roll,Main,215,True
9487,921,Mango Lassi,Beverage,135,True
9488,921,Chocolate Brownie,Dessert,175,True
9489,921,Egg Roll,Main,160,True
9490,921,Chicken Roll,Main,225,False
9491,921,Double Egg Roll,Main,235,True
9492,921,Veg Frankie,Main,230,False
9493,921,Cold Coffee,Beverage,145,True
9494,922,Chocolate Brownie,Dessert,505,False
9495,922,Shahi Paneer,Main,315,False
9496,922,Butter Naan,Main,295,True
9497,922,Rajma Chawal,Main,415,True
9498,922,Tandoori Roti,Main,275,True
9499,922,Masala Chai,Beverage,290,True
9500,922,Mango Lassi,Beverage,440,False
9501,923,Mango Lassi,Beverage,90,True
9502,923,Chocolate Brownie,Dessert,85,True
9503,923,Cold Coffee,Beverage,110,False
9504,923,Quinoa Salad,Main,140,True
9505,923,Fruit Bowl,Main,90,True
9506,923,Masala Chai,Beverage,85,False
9507,923,Gulab Jamun,Dessert,115,True
9508,923,Sprout Salad,Main,110,False
9509,923,Grilled Chicken Bowl,Main,65,False
9510,924,Masala Chai,Beverage,130,True
9511,924,Dal Makhani,Main,140,True
9512,924,Gulab Jamun,Dessert,145,False
9513,924,Paneer Butter Masala,Main,75,True
9514,924,Rajma Chawal,Main,80,True
9515,924,Shahi Paneer,Main,95,True
9516,924,Chicken Curry,Main,95,True
9517,924,Chole Bhature,Main,90,True
9518,924,Cold Coffee,Beverage,80,True
9519,924,Tandoori Roti,Main,75,False
9520,925,Cold Coffee,Beverage,495,False
9521,925,Cold Coffee,Beverage,500,True
9522,925,Gulab Jamun,Dessert,450,False
9523,925,Mango Lassi,Beverage,275,True
9524,925,Masala Chai,Beverage,295,True
9525,925,Mango Lassi,Beverage,420,False
9526,925,Masala Chai,Beverage,515,True
9527,925,Chocolate Brownie,Dessert,430,True
9528,925,Fresh Lime Soda,Beverage,305,False
9529,925,Buttermilk,Beverage,505,False
9530,925,Cold Drink,Beverage,370,False
9531,926,Double Egg Roll,Main,265,True
9532,926,Egg Roll,Main,295,False
9533,926,Chocolate Brownie,Dessert,245,True
9534,926,Gulab Jamun,Dessert,465,False
9535,926,Paneer Roll,Main,370,True
9536,926,Cold Coffee,Beverage,335,False
9537,926,Chicken Roll,Main,485,True
9538,926,Mango Lassi,Beverage,370,False
9539,926,Masala Chai,Beverage,470,True
9540,926,Veg Frankie,Main,510,False
9541,927,Cheese Sandwich,Main,385,True
9542,927,Veg Burger,Main,415,True
9543,927,Masala Chai,Beverage,500,False
9544,927,Peri Peri Fries,Main,240,False
9545,927,Nuggets,Main,260,True
9546,927,Veg Wrap,Main,350,True
9547,927,Mango Lassi,Beverage,470,False
9548,927,Cold Coffee,Beverage,460,True
9549,928,Mutton Biryani,Main,70,False
9550,928,Chicken Biryani,Main,90,False
9551,928,Veg Biryani,Main,105,True
9552,928,Egg Biryani,Main,135,True
9553,928,Boneless Biryani,Main,70,False
9554,928,Masala Chai,Beverage,85,False
9555,928,Chicken 65,Main,140,True
9556,928,Cold Coffee,Beverage,120,True
9557,928,Gulab Jamun,Dessert,130,True
9558,928,Mango Lassi,Beverage,85,False
9559,929,Gajar Halwa,Dessert,495,True
9560,929,Masala Chai,Beverage,380,True
9561,929,Mango Lassi,Beverage,450,True
9562,929,Gulab Jamun,Dessert,440,True
9563,929,Choco Lava Cake,Dessert,415,True
9564,929,Chocolate Brownie,Dessert,340,True
9565,929,Ice Cream Tub,Dessert,435,True
9566,929,Chocolate Brownie,Dessert,445,True
9567,929,Cold Coffee,Beverage,420,True
9568,929,Rasmalai,Dessert,285,False
9569,929,Gulab Jamun,Dessert,515,True
9570,930,Egg Roll,Main,100,False
9571,930,Veg Frankie,Main,100,False
9572,930,Chocolate Brownie,Dessert,130,True
9573,930,Double Egg Roll,Main,140,True
9574,930,Chicken Roll,Main,100,False
9575,930,Gulab Jamun,Dessert,145,True
9576,930,Paneer Roll,Main,75,False
9577,930,Masala Chai,Beverage,100,False
9578,930,Cold Coffee,Beverage,90,False
9579,930,Mango Lassi,Beverage,80,False
9580,931,Chole Bhature,Main,140,True
9581,931,Chocolate Brownie,Dessert,200,False
9582,931,Tandoori Roti,Main,250,True
9583,931,Rajma Chawal,Main,185,True
9584,931,Gulab Jamun,Dessert,160,False
9585,931,Cold Coffee,Beverage,250,True
9586,931,Butter Naan,Main,145,True
9587,931,Shahi Paneer,Main,175,False
9588,931,Mango Lassi,Beverage,205,False
9589,931,Dal Makhani,Main,165,False
9590,931,Chicken Curry,Main,215,False
9591,932,Choco Lava Cake,Dessert,460,True
9592,932,Gajar Halwa,Dessert,505,True
9593,932,Rasmalai,Dessert,425,True
9594,932,Mango Lassi,Beverage,365,True
9595,932,Masala Chai,Beverage,305,False
9596,932,Gulab Jamun,Dessert,425,False
9597,932,Gulab Jamun,Dessert,430,True
9598,932,Chocolate Brownie,Dessert,275,False
9599,932,Cold Coffee,Beverage,310,True
9600,932,Chocolate Brownie,Dessert,355,False
9601,932,Ice Cream Tub,Dessert,420,True
9602,933,Cold Coffee,Beverage,140,True
9603,933,Rajma Chawal,Main,145,True
9604,933,Butter Naan,Main,105,True
9605,933,Chicken Curry,Main,150,True
9606,933,Chole Bhature,Main,145,False
9607,933,Mango Lassi,Beverage,145,True
9608,933,Paneer Butter Masala,Main,95,True
9609,933,Dal Makhani,Main,105,True
9610,933,Gulab Jamun,Dessert,115,False
9611,933,Tandoori Roti,Main,145,True
9612,933,Masala Chai,Beverage,100,True
9613,933,Shahi Paneer,Main,140,True
9614,933,Chocolate Brownie,Dessert,90,True
9615,934,Egg Biryani,Main,145,False
9616,934,Hyderabadi Dum Biryani,Main,60,True
9617,934,Masala Chai,Beverage,90,True
9618,934,Mango Lassi,Beverage,65,True
9619,934,Boneless Biryani,Main,120,True
9620,934,Gulab Jamun,Dessert,90,True
9621,934,Mutton Biryani,Main,70,True
9622,934,Cold Coffee,Beverage,125,False
9623,934,Chocolate Brownie,Dessert,80,True
9624,934,Veg Biryani,Main,125,True
9625,935,Gulab Jamun,Dessert,240,False
9626,935,Mango Lassi,Beverage,135,True
9627,935,Peppy Paneer Pizza,Main,130,False
9628,935,Cold Coffee,Beverage,255,True
9629,935,Cheese Burst Pizza,Main,250,False
9630,935,Margherita Pizza,Main,195,False
9631,935,Masala Chai,Beverage,180,True
9632,935,Farmhouse Pizza,Main,220,False
9633,935,Chocolate Brownie,Dessert,165,True
9634,935,Garlic Bread,Main,140,True
9635,935,Chicken Supreme Pizza,Main,165,True
9636,936,Cold Coffee,Beverage,135,False
9637,936,Chocolate Brownie,Dessert,250,True
9638,936,Masala Chai,Beverage,225,False
9639,936,Fresh Lime Soda,Beverage,250,True
9640,936,Cold Drink,Beverage,135,True
9641,936,Buttermilk,Beverage,195,True
9642,936,Mango Lassi,Beverage,120,True
9643,936,Gulab Jamun,Dessert,150,True
9644,937,Gulab Jamun,Dessert,115,False
9645,937,Hyderabadi Dum Biryani,Main,100,True
9646,937,Chicken Biryani,Main,135,True
9647,937,Egg Biryani,Main,115,True
9648,937,Mutton Biryani,Main,105,False
9649,937,Veg Biryani,Main,110,True
9650,937,Cold Coffee,Beverage,80,True
9651,937,Masala Chai,Beverage,110,True
9652,937,Chicken 65,Main,80,True
9653,937,Boneless Biryani,Main,130,True
9654,937,Chocolate Brownie,Dessert,95,True
9655,938,Gulab Jamun,Dessert,395,False
9656,938,Idli Sambar,Main,260,True
9657,938,Medu Vada,Main,320,True
9658,938,Filter Coffee,Main,425,True
9659,938,Cold Coffee,Beverage,405,True
9660,938,Masala Chai,Beverage,515,False
9661,938,Rava Dosa,Main,240,False
9662,938,Chocolate Brownie,Dessert,285,True
9663,938,Masala Dosa,Main,465,True
9664,938,Pongal,Main,445,True
9665,938,Curd Rice,Main,485,True
9666,938,Mango Lassi,Beverage,295,True
9667,938,Uttapam,Main,410,False
9668,939,Mango Lassi,Beverage,130,True
9669,939,Veg Biryani,Main,130,False
9670,939,Chocolate Brownie,Dessert,90,True
9671,939,Chicken 65,Main,80,False
9672,939,Gulab Jamun,Dessert,70,True
9673,939,Egg Biryani,Main,145,True
9674,939,Mutton Biryani,Main,65,True
9675,939,Boneless Biryani,Main,145,False
9676,939,Chicken Biryani,Main,125,True
9677,939,Masala Chai,Beverage,105,True
9678,939,Hyderabadi Dum Biryani,Main,130,True
9679,939,Cold Coffee,Beverage,90,True
9680,940,Chocolate Brownie,Dessert,95,True
9681,940,Mango Lassi,Beverage,145,True
9682,940,Rava Dosa,Main,80,False
9683,940,Masala Chai,Beverage,125,True
9684,940,Medu Vada,Main,130,True
9685,940,Uttapam,Main,110,True
9686,940,Gulab Jamun,Dessert,140,True
9687,940,Cold Coffee,Beverage,80,True
9688,940,Curd Rice,Main,100,True
9689,940,Idli Sambar,Main,110,False
9690,940,Pongal,Main,60,False
9691,940,Filter Coffee,Main,135,True
9692,940,Masala Dosa,Main,65,True
9693,941,Cheese Sandwich,Main,255,False
9694,941,Veg Burger,Main,110,True
9695,941,Cold Coffee,Beverage,220,True
9696,941,Chicken Burger,Main,115,True
9697,941,Masala Chai,Beverage,195,True
9698,941,Veg Wrap,Main,150,True
9699,941,Chocolate Brownie,Dessert,220,False
9700,941,French Fries,Main,220,True
9701,941,Peri Peri Fries,Main,255,False
9702,941,Nuggets,Main,150,False
9703,941,Mango Lassi,Beverage,175,True
9704,941,Gulab Jamun,Dessert,195,True
9705,942,Gulab Jamun,Dessert,120,False
9706,942,Chocolate Brownie,Dessert,230,True
9707,942,Mutton Biryani,Main,215,True
9708,942,Veg Biryani,Main,200,True
9709,942,Chicken 65,Main,220,True
9710,942,Masala Chai,Beverage,235,True
9711,942,Hyderabadi Dum Biryani,Main,115,True
9712,942,Egg Biryani,Main,170,False
9713,942,Chicken Biryani,Main,180,True
9714,942,Cold Coffee,Beverage,240,True
9715,942,Boneless Biryani,Main,185,True
9716,942,Mango Lassi,Beverage,255,True
9717,943,Cold Coffee,Beverage,100,True
9718,943,Choco Lava Cake,Dessert,70,True
9719,943,Ice Cream Tub,Dessert,145,True
9720,943,Gajar Halwa,Dessert,130,True
9721,943,Gulab Jamun,Dessert,70,False
9722,943,Mango Lassi,Beverage,120,False
9723,943,Chocolate Brownie,Dessert,100,False
9724,943,Masala Chai,Beverage,145,True
9725,943,Gulab Jamun,Dessert,75,False
9726,943,Chocolate Brownie,Dessert,65,True
9727,943,Rasmalai,Dessert,65,True
9728,944,Idli Sambar,Main,130,False
9729,944,Medu Vada,Main,210,False
9730,944,Uttapam,Main,195,True
9731,944,Mango Lassi,Beverage,135,False
9732,944,Pongal,Main,110,False
9733,944,Chocolate Brownie,Dessert,115,False
9734,944,Masala Dosa,Main,170,False
9735,944,Curd Rice,Main,225,True
9736,944,Filter Coffee,Main,250,True
9737,944,Cold Coffee,Beverage,165,False
9738,944,Masala Chai,Beverage,230,True
9739,944,Rava Dosa,Main,125,False
9740,944,Gulab Jamun,Dessert,200,True
9741,945,Cold Coffee,Beverage,130,True
9742,945,Masala Chai,Beverage,60,False
9743,945,Medu Vada,Main,95,True
9744,945,Masala Dosa,Main,130,True
9745,945,Curd Rice,Main,100,False
9746,945,Pongal,Main,75,True
9747,946,Mango Lassi,Beverage,270,True
9748,946,Chicken Biryani,Main,275,True
9749,946,Masala Chai,Beverage,275,True
9750,946,Gulab Jamun,Dessert,430,True
9751,946,Mutton Biryani,Main,495,False
9752,946,Chocolate Brownie,Dessert,515,False
9753,946,Hyderabadi Dum Biryani,Main,245,True
